job_name,task,condition,step_id,t_sec,prompt_tokens,completion_tokens,cached_tokens,thinking_tokens,is_sidechain,stop_reason,n_tool_calls
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,23,344.064,75270,2681,72171,2440,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,24,351.02,79016,408,75268,194,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,25,357.43,80298,459,79014,208,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,26,366.667,81242,658,80296,490,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,27,371.019,82348,290,81240,108,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,28,376.016,82919,375,82346,159,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,29,414.154,83581,3469,82917,3165,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,30,446.228,87525,2883,83579,2699,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,31,452.812,90512,406,87523,0,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,32,475.647,91811,1922,90510,1674,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,33,480.121,93813,163,91809,0,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,34,484.452,94145,375,93811,63,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,35,490.5,94692,361,94143,129,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,36,494.462,95540,290,94690,79,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,37,510.042,96378,1212,95538,991,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,38,515.113,97848,357,96376,133,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,39,520.248,98600,491,97846,173,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,40,526.49,99222,179,98598,0,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,41,532.877,100328,397,99220,241,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,42,543.375,101503,426,100326,317,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,43,546.352,102229,480,101501,34,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,44,553.061,102813,415,102227,0,False,tool_use,1
prog16-claude-codezen-viable-custom-memory-heap-crash,custom-memory-heap-crash,codezen-viable,45,568.214,103389,743,102811,0,False,end_turn,0
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,2,5.985,31130,542,27563,358,False,tool_use,2
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,3,9.178,32470,123,31128,35,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,4,11.685,33099,155,32468,0,False,tool_use,2
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,5,15.653,47769,263,33097,85,False,tool_use,2
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,6,19.279,48156,213,47767,60,False,tool_use,2
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,7,24.179,50703,144,48154,47,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,8,26.487,51005,66,50701,0,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,9,109.439,80148,8530,51003,8430,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,10,116.489,89947,926,80146,373,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,11,126.149,90988,123,89945,0,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,12,128.552,91162,81,90986,0,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,13,139.111,92434,142,91160,0,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,14,666.37,96141,208,92432,0,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,15,670.747,96453,233,96139,124,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,16,709.51,97746,409,96451,322,False,tool_use,1
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,17,713.426,98224,268,97744,0,False,tool_use,2
prog16-claude-codezen-viable-fix-ocaml-gc,fix-ocaml-gc,codezen-viable,18,749.706,99454,560,98222,0,False,end_turn,0
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,2,10.644,31350,849,27563,723,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,3,21.696,33290,936,31348,400,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,5,32.283,40933,306,33288,224,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,6,37.498,41334,477,40931,261,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,7,42.975,41926,93,41332,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,8,48.987,43036,263,41924,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,9,52.764,43378,132,43034,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,10,57.166,43637,182,43376,74,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,11,60.077,44178,805,43635,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,12,67.714,45060,99,44176,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,13,72.526,45417,110,45058,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,14,75.832,45999,468,45415,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,15,81.056,46542,82,45997,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,16,83.921,46908,148,46540,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,17,87.886,47661,280,46906,0,False,tool_use,1
prog16-claude-codezen-viable-kv-store-grpc,kv-store-grpc,codezen-viable,18,95.464,48003,443,47659,0,False,end_turn,0
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,2,10.161,31134,931,27563,654,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,3,15.919,32930,215,31132,60,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,4,29.437,36323,849,32928,706,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,5,34.66,37535,304,36321,111,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,6,44.182,40439,670,37533,413,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,7,49.534,41286,109,40437,56,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,8,53.632,43002,200,41284,99,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,9,61.079,45364,460,43000,316,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,10,67.767,49261,426,45362,298,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,11,72.726,53556,224,49259,159,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,12,85.196,55068,1014,53554,863,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,13,96.145,60041,820,55066,669,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,14,110.477,62891,1008,60039,822,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,15,136.188,64649,2006,62889,1844,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,16,140.848,66724,117,64647,39,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,17,144.672,66995,157,66722,41,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,18,148.221,67301,144,66993,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,19,151.703,68686,177,67299,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,20,189.698,69514,3002,68684,2877,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,21,194.336,74455,172,69512,108,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,22,229.018,75272,2833,74453,2769,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,23,300.439,82571,6152,75270,5905,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,24,309.187,89377,522,82569,418,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,25,333.466,89956,1993,89375,1693,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,26,341.147,93125,322,89954,190,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,27,378.524,93566,3152,93123,2804,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,28,387.401,97585,699,93564,381,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,29,421.071,98747,2738,97583,2575,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,30,604.745,101762,15887,98745,15667,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,31,609.336,117840,166,101760,37,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,32,619.68,120427,644,117838,520,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,33,625.618,121241,321,120425,201,False,tool_use,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,34,632.58,123157,392,121239,300,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,35,658.285,124601,1953,123155,1758,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,36,728.678,127068,6594,124599,5917,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,37,836.979,135027,8977,127066,8920,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,38,841.481,144728,154,135025,72,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,39,858.685,146245,159,144726,102,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,40,863.907,147168,165,146243,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,41,1044.963,148918,18003,147166,16824,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,42,1067.252,166972,15202,148916,1162,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,43,1218.216,182250,5337,166970,5143,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,44,1223.261,187690,184,182248,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,45,1226.509,187977,337,187688,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,46,1233.336,188417,389,187975,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,47,1237.877,188885,194,188415,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,48,1242.484,189158,1864,188883,133,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,49,1259.995,191100,355,189156,283,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,50,1271.773,192638,2002,191098,652,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,51,1283.854,194745,71,192636,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,52,1287.642,195391,153,194743,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,53,1353.371,200478,319,195389,179,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,54,1357.093,200990,57,200476,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,55,1365.092,201451,437,200988,369,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,56,1369.144,201943,189,201449,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,57,1376.35,202173,280,201941,182,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,58,1478.111,203268,341,202171,209,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,59,1482.411,203664,58,203266,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,60,1501.252,204126,1230,203662,1148,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,61,1517.403,206058,1174,204124,1030,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,62,1522.135,207287,119,206056,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,64,1532.419,212787,611,207285,528,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,65,1538.731,213787,278,212785,223,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,66,1546.225,229546,1633,213785,292,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,68,1564.086,15213,142,0,87,True,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,69,1565.561,231578,281,229544,224,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,70,1569.197,232226,60,231576,0,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,72,1574.88,232828,15366,232224,197,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,74,1679.902,248596,1503,232826,327,False,tool_use,1
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,76,1695.229,15045,129,11247,21,True,,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,77,1695.918,250503,3849,248594,57,False,tool_use,4
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,79,1707.191,14740,264,11247,85,True,,2
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,80,1712.661,31386,244,14738,18,True,,4
prog16-claude-codezen-viable-make-mips-interpreter,make-mips-interpreter,codezen-viable,82,1716.117,14862,120,11247,12,True,,2
